call_id,is_precursor,is_recall,precursor_call_id,hours_from_first_call
2212903,N,N,,
947813,N,N,,
532358,N,N,,
231919,N,N,,
236758,N,N,,
1578245,N,N,,
2033582,N,N,,
207433,N,N,,
869320,N,N,,
952116,N,N,,
1017758,N,N,,
1857781,N,N,,
1817055,N,N,,
2211641,N,N,,
1127691,N,N,,
1342647,N,N,,
2173628,N,N,,
238689,N,N,,
1956571,N,N,,
744032,N,N,,
1745613,N,N,,
363696,N,N,,
1796585,N,N,,
439703,N,N,,
327668,N,N,,
1175320,N,N,,
539011,N,N,,
1218884,N,N,,
1314470,N,N,,
192235,N,N,,
2204212,N,N,,
1493841,N,N,,
373445,N,N,,
1864634,N,N,,
103446,N,N,,
1342145,N,N,,
1981403,N,N,,
1127551,N,N,,
1151862,N,N,,
1004056,N,N,,
1517506,N,N,,
1794887,N,N,,
2230290,N,N,,
1838866,N,N,,
1057173,N,N,,
1209089,N,N,,
1949411,N,N,,
448057,N,N,,
1720495,N,N,,
1240099,N,N,,
1854706,N,N,,
2166515,N,N,,
608995,N,N,,
421069,N,N,,
1785529,N,N,,
1482658,N,N,,
2146127,N,N,,
88704,N,N,,
659270,N,N,,
1485451,N,N,,
2094355,N,N,,
744274,N,N,,
2095044,N,N,,
952749,N,N,,
963511,N,N,,
938962,N,N,,
2199899,N,N,,
2007931,N,N,,
955403,N,N,,
378466,N,N,,
2211345,N,N,,
2059268,N,N,,
2158199,N,N,,
432353,N,N,,
806978,N,N,,
618045,N,N,,
1868155,N,N,,
352070,N,N,,
115214,N,N,,
856320,N,N,,
1219101,N,N,,
1087897,N,N,,
1460549,N,N,,
1024819,N,N,,
872204,N,N,,
1084137,N,N,,
684006,N,N,,
291851,N,N,,
476351,N,N,,
915521,N,N,,
1523017,Y,N,,
1523799,N,Y,1523017,0:15:51
206382,N,N,,
755292,N,N,,
1117542,N,N,,
1764844,N,N,,
1130153,N,N,,
1600375,N,N,,
1269379,N,N,,
939715,N,N,,
1749584,N,N,,
1838845,N,N,,
1668677,N,N,,
801979,N,N,,
2198667,N,N,,
2096457,N,N,,
1634840,N,N,,
1307026,N,N,,
2169757,N,N,,
220365,N,N,,
1847724,N,N,,
2158535,N,N,,
314710,N,N,,
2146632,N,N,,
293117,N,N,,
1108876,N,N,,
1132259,N,N,,
1656897,N,N,,
1821,N,N,,
897865,N,N,,
1909330,N,N,,
689100,N,N,,
1140867,N,N,,
2195921,N,N,,
1513139,N,N,,
2109637,N,N,,
1096518,N,N,,
1742714,N,N,,
1483590,N,N,,
2190616,N,N,,
1543203,N,N,,
124900,N,N,,
994239,N,N,,
769487,N,N,,
911983,N,N,,
1421814,N,N,,
1463742,N,N,,
1435686,N,N,,
859013,N,N,,
940240,N,N,,
1978347,N,N,,
1126686,Y,N,,
1126939,N,Y,1126686,0:03:27
906777,N,N,,
834656,N,N,,
876405,N,N,,
1468507,N,N,,
2257367,N,N,,
1965833,N,N,,
2046343,N,N,,
2234230,N,N,,
299047,N,N,,
1983169,N,N,,
1320395,N,N,,
872676,N,N,,
214201,N,N,,
284568,N,N,,
2004776,N,N,,
1618922,N,N,,
2196288,N,N,,
1861336,N,N,,
104087,N,N,,
417652,N,N,,
1646906,N,N,,
775717,N,N,,
1822463,N,N,,
977923,N,N,,
227926,N,N,,
1976475,N,N,,
801750,Y,N,,
802402,N,Y,801750,0:12:47
107824,N,N,,
1482510,N,N,,
1027891,N,N,,
1813366,N,N,,
1997685,N,N,,
2082815,N,N,,
1490088,N,N,,
1417409,N,N,,
241114,N,N,,
288206,N,N,,
291382,N,N,,
73018,N,N,,
268028,N,N,,
1334462,N,N,,
2014212,N,N,,
1068634,N,N,,
882091,N,N,,
1497539,N,N,,
776483,N,N,,
2091126,N,N,,
71839,N,N,,
991118,N,N,,
2263049,N,N,,
911442,N,N,,
853650,N,N,,
871380,N,N,,
1748340,N,N,,
2234056,N,N,,
928512,N,N,,
936499,N,N,,
1023031,N,N,,
737652,N,N,,
107634,N,N,,
1519094,N,N,,
1497762,N,N,,
1330826,N,N,,
2140534,N,N,,
2020020,N,N,,
2179608,N,N,,
581363,N,N,,
1112800,N,N,,
1838902,N,N,,
390642,N,N,,
987140,N,N,,
1655138,N,N,,
1999708,N,N,,
370677,N,N,,
592120,N,N,,
2244341,N,N,,
501796,N,N,,
1040224,N,N,,
251405,N,N,,
1647791,N,N,,
1301201,N,N,,
1525877,N,N,,
1225719,N,N,,
976803,N,N,,
417574,N,N,,
1259403,N,N,,
985304,N,N,,
1304897,N,N,,
1469496,N,N,,
906064,N,N,,
2190590,N,N,,
1002726,N,N,,
59032,N,N,,
67467,N,N,,
949072,N,N,,
2230650,N,N,,
2196372,N,N,,
626836,N,N,,
424151,N,N,,
1564098,N,N,,
1278959,N,N,,
620458,N,N,,
1941111,N,N,,
1982499,N,N,,
1648869,Y,N,,
1649272,N,Y,1648869,0:09:56
1035693,N,N,,
884751,N,N,,
684949,N,N,,
1926029,N,N,,
1104951,N,N,,
2226617,N,N,,
1984230,N,N,,
623518,N,N,,
1106518,N,N,,
2147869,N,N,,
736278,N,N,,
794004,N,N,,
1122065,N,N,,
918163,N,N,,
1471859,N,N,,
2255773,N,N,,
2178795,N,N,,
697785,N,N,,
1789208,N,N,,
1220976,N,N,,
1494644,N,N,,
2261657,N,N,,
229821,N,N,,
35277,N,N,,
2268732,N,N,,
2266288,N,N,,
902894,N,N,,
102079,N,N,,
1986245,N,N,,
2240952,N,N,,
321030,N,N,,
2006102,N,N,,
496015,N,N,,
2129744,N,N,,
1133250,N,N,,
320432,N,N,,
661091,N,N,,
875757,N,N,,
853264,N,N,,
467452,N,N,,
1001949,N,N,,
2027671,N,N,,
2241564,N,N,,
970172,N,N,,
2259496,N,N,,
1996737,N,N,,
1500561,N,N,,
968828,N,N,,
573193,N,N,,
445837,N,N,,
1447659,N,N,,
971730,N,N,,
237200,N,N,,
757811,N,N,,
1184946,N,N,,
1420854,N,N,,
359132,N,N,,
458787,N,N,,
419720,N,N,,
1675828,N,N,,
773561,N,N,,
2019308,N,N,,
1898168,N,N,,
280370,N,N,,
207583,N,N,,
1003993,N,N,,
1113764,N,N,,
2212961,N,N,,
1152232,N,N,,
2128613,N,N,,
1840244,N,N,,
1127647,N,N,,
1816353,N,N,,
2007338,N,N,,
653698,N,N,,
1532456,N,N,,
1025202,N,N,,
209753,N,N,,
1342714,N,N,,
2261993,N,N,,
2260909,N,N,,
1965582,N,N,,
217180,N,N,,
514821,N,N,,
2042659,N,N,,
590776,N,N,,
2020086,N,N,,
1335485,N,N,,
853709,N,N,,
1067616,N,N,,
1685448,N,N,,
23503,Y,N,,
24571,N,Y,23503,0:24:51
1591289,N,N,,
2248489,N,N,,
756444,N,N,,
1184896,N,N,,
1693396,N,N,,
1507898,N,N,,
951188,N,N,,
2130463,N,N,,
1484707,N,N,,
1212527,N,N,,
816462,N,N,,
2163022,Y,N,,
2163416,N,Y,2163022,0:07:14
2252349,N,N,,
470517,N,N,,
2034090,N,N,,
796501,N,N,,
926674,N,N,,
1850149,N,N,,
573106,N,N,,
1486039,N,N,,
1431676,N,N,,
1958841,N,N,,
878874,N,N,,
383069,N,N,,
1304649,N,N,,
1999260,N,N,,
580410,N,N,,
1502170,N,N,,
1597299,N,N,,
1980060,N,N,,
1847089,N,N,,
574763,N,N,,
1563718,N,N,,
1208626,N,N,,
1496622,N,N,,
613641,N,N,,
1117676,N,N,,
446568,N,N,,
1592034,Y,N,,
1592328,N,Y,1592034,0:06:45
1592518,N,Y,1592034,0:11:09
873171,N,N,,
1142398,Y,N,,
1142724,N,Y,1142398,0:06:44
2247341,N,N,,
1594861,N,N,,
1946049,N,N,,
2034490,N,N,,
1219655,N,N,,
2124629,N,N,,
2130467,N,N,,
1979195,N,N,,
1653290,N,N,,
925997,N,N,,
2012221,N,N,,
1299383,N,N,,
2137730,N,N,,
2098972,N,N,,
2054032,N,N,,
1518523,N,N,,
922709,N,N,,
2269182,N,N,,
1061839,N,N,,
1828214,N,N,,
1645066,N,N,,
2190599,N,N,,
924458,N,N,,
879260,N,N,,
1038475,N,N,,
1264641,N,N,,
2052343,N,N,,
2030566,N,N,,
2119495,N,N,,
1957969,N,N,,
974723,N,N,,
1170016,N,N,,
2147237,N,N,,
1273901,N,N,,
268405,N,N,,
1544856,N,N,,
587268,N,N,,
2237369,N,N,,
571226,N,N,,
1257581,N,N,,
931228,N,N,,
14986,N,N,,
223890,N,N,,
1070247,N,N,,
583297,N,N,,
38795,N,N,,
500951,N,N,,
2209903,N,N,,
992893,N,N,,
742112,N,N,,
2032779,N,N,,
2048979,N,N,,
1012370,N,N,,
883290,Y,N,,
883905,N,Y,883290,0:11:13
25601,N,N,,
1058899,N,N,,
776535,N,N,,
596593,N,N,,
1903956,N,N,,
510174,N,N,,
1307999,N,N,,
796920,N,N,,
2087804,N,N,,
1295216,N,N,,
506398,N,N,,
220283,N,N,,
2135289,N,N,,
1181911,N,N,,
925618,N,N,,
444268,N,N,,
791761,N,N,,
757379,N,N,,
1587162,N,N,,
1078415,Y,N,,
1078541,N,Y,1078415,0:02:54
773243,N,N,,
648357,N,N,,
666256,N,N,,
2041817,N,N,,
482678,N,N,,
1013540,N,N,,
2174427,N,N,,
849885,N,N,,
1055402,N,N,,
125093,N,N,,
1639255,N,N,,
393729,N,N,,
2201750,N,N,,
1895824,N,N,,
537722,N,N,,
67718,N,N,,
294301,N,N,,
2150662,N,N,,
699020,N,N,,
1864742,N,N,,
696186,N,N,,
700847,N,N,,
1505270,N,N,,
965134,N,N,,
1105616,N,N,,
1147326,N,N,,
2159180,N,N,,
2260408,N,N,,
1479081,N,N,,
944269,N,N,,
355440,N,N,,
2110878,N,N,,
1645253,N,N,,
987406,N,N,,
1828283,N,N,,
1777917,N,N,,
770212,N,N,,
1733611,N,N,,
2236960,N,N,,
2211931,N,N,,
1978552,N,N,,
46247,N,N,,
779840,N,N,,
2182010,N,N,,
1840031,N,N,,
1525191,N,N,,
1196371,N,N,,
1712050,N,N,,
1722289,N,N,,
585096,N,N,,
861550,N,N,,
1514200,N,N,,
916402,N,N,,
2219039,N,N,,
1101166,Y,N,,
1101614,N,Y,1101166,0:12:08
1101680,N,Y,1101166,0:13:51
699391,N,N,,
884690,N,N,,
1492533,N,N,,
284863,N,N,,
506839,N,N,,
949201,N,N,,
662699,N,N,,
1848114,N,N,,
1456412,N,N,,
1263240,N,N,,
699585,N,N,,
686345,N,N,,
486145,N,N,,
1879874,N,N,,
2040476,Y,N,,
2040605,N,Y,2040476,0:02:40
443206,N,N,,
1733256,N,N,,
2230429,N,N,,
2052360,N,N,,
1586801,N,N,,
902315,N,N,,
2130195,N,N,,
1982080,N,N,,
1188577,N,N,,
1017300,N,N,,
1946699,N,N,,
493527,N,N,,
435859,N,N,,
876053,N,N,,
1437696,N,N,,
2212440,N,N,,
1730445,N,N,,
672434,N,N,,
1602230,N,N,,
892502,N,N,,
1540454,N,N,,
2029809,N,N,,
2005189,N,N,,
883235,N,N,,
402444,Y,N,,
429840,N,Y,402444,23:19:40
784790,N,N,,
1982366,N,N,,
830802,N,N,,
2248120,N,N,,
2205749,N,N,,
2006951,N,N,,
2145204,N,N,,
2197633,N,N,,
874926,N,N,,
616619,N,N,,
383552,N,N,,
2125861,N,N,,
1905106,N,N,,
2086176,N,N,,
1210027,N,N,,
1762672,N,N,,
290158,N,N,,
1703239,N,N,,
1992290,N,N,,
394928,N,N,,
737546,N,N,,
746400,N,N,,
1044700,N,N,,
1143107,N,N,,
285321,N,N,,
898241,N,N,,
936037,N,N,,
2269449,N,N,,
252548,N,N,,
1688850,N,N,,
2160893,N,N,,
2034690,N,N,,
2059411,N,N,,
325283,N,N,,
660594,N,N,,
941257,N,N,,
86296,N,N,,
1978460,N,N,,
359581,N,N,,
2036314,N,N,,
1602971,N,N,,
1913054,N,N,,
2073360,N,N,,
941572,N,N,,
1564277,N,N,,
464867,N,N,,
1644214,N,N,,
949375,N,N,,
524922,N,N,,
865133,N,N,,
1326740,N,N,,
1424673,N,N,,
1674804,N,N,,
1414430,N,N,,
2254536,N,N,,
984652,N,N,,
965938,N,N,,
411588,N,N,,
2265942,N,N,,
1467440,N,N,,
1771750,N,N,,
865451,N,N,,
1038539,N,N,,
2189046,N,N,,
854738,N,N,,
1875946,N,N,,
1470137,N,N,,
1599667,N,N,,
1608837,N,N,,
1254319,N,N,,
897626,N,N,,
736912,N,N,,
2112605,N,N,,
2038340,N,N,,
941766,N,N,,
2139826,N,N,,
872705,N,N,,
1983071,N,N,,
1096023,N,N,,
2127984,N,N,,
2114063,N,N,,
1504282,N,N,,
763322,N,N,,
2199748,N,N,,
2104139,N,N,,
756161,N,N,,
2218753,N,N,,
268462,N,N,,
1332390,N,N,,
571553,N,N,,
1083197,N,N,,
586152,N,N,,
2249461,N,N,,
805775,N,N,,
441862,N,N,,
1999596,N,N,,
661545,N,N,,
1489786,N,N,,
2031116,N,N,,
1416031,N,N,,
831335,N,N,,
2174525,N,N,,
1990553,N,N,,
2179127,N,N,,
2154793,N,N,,
884466,N,N,,
2071599,N,N,,
587805,N,N,,
1012034,N,N,,
1008018,N,N,,
1077649,N,N,,
930027,N,N,,
1714514,N,N,,
1988231,N,N,,
1024170,N,N,,
1290855,N,N,,
2228378,N,N,,
1852324,N,N,,
2102310,N,N,,
59392,N,N,,
1861984,N,N,,
1304450,N,N,,
1970157,N,N,,
990162,N,N,,
2164286,N,N,,
895489,N,N,,
2041576,N,N,,
2180774,N,N,,
658633,N,N,,
1888512,N,N,,
2248450,N,N,,
641821,N,N,,
406967,N,N,,
353133,Y,N,,
373066,N,Y,353133,19:39:29
1268499,N,N,,
1934837,N,N,,
2162834,N,N,,
2021727,N,N,,
1498064,N,N,,
1414067,N,N,,
943337,N,N,,
1719774,N,N,,
1592641,N,N,,
2162028,N,N,,
1886376,N,N,,
839418,N,N,,
2239625,N,N,,
931976,N,N,,
2086043,N,N,,
921647,N,N,,
2228648,N,N,,
2191879,N,N,,
2158272,N,N,,
873505,N,N,,
1473206,N,N,,
865547,N,N,,
914764,N,N,,
2267831,N,N,,
36416,N,N,,
2016981,N,N,,
208866,N,N,,
1303993,N,N,,
1810157,N,N,,
2194540,N,N,,
1119143,N,N,,
1016153,N,N,,
1280942,N,N,,
1741397,N,N,,
487528,N,N,,
1108449,N,N,,
1653127,N,N,,
1660442,N,N,,
2221247,N,N,,
2232929,N,N,,
2121204,N,N,,
1660911,N,N,,
1532837,N,N,,
1051401,N,N,,
2182663,N,N,,
497743,N,N,,
574041,N,N,,
1981642,N,N,,
1758750,N,N,,
130377,N,N,,
1005712,N,N,,
1493697,N,N,,
1765438,N,N,,
1707773,N,N,,
2134006,N,N,,
1450491,N,N,,
119394,N,N,,
906737,N,N,,
654653,N,N,,
2080106,N,N,,
294421,N,N,,
1695529,N,N,,
1004512,N,N,,
1028754,N,N,,
790709,N,N,,
1996384,N,N,,
2231664,N,N,,
879112,N,N,,
2100638,N,N,,
2066373,N,N,,
1684884,N,N,,
2181421,N,N,,
1018585,N,N,,
1602171,N,N,,
2229149,N,N,,
2222843,N,N,,
1314709,N,N,,
1504572,N,N,,
306260,N,N,,
239319,N,N,,
1331774,N,N,,
2218241,N,N,,
838696,N,N,,
997225,N,N,,
794685,N,N,,
1972910,N,N,,
770318,N,N,,
1845478,N,N,,
2048049,N,N,,
2212320,N,N,,
1262577,N,N,,
2151987,N,N,,
1734395,N,N,,
676338,N,N,,
869364,N,N,,
1999068,N,N,,
2080726,N,N,,
2267834,N,N,,
1899460,N,N,,
1476949,N,N,,
595434,N,N,,
110495,Y,N,,
110874,N,Y,110495,0:06:17
2248264,N,N,,
2209671,N,N,,
1187620,N,N,,
1220335,N,N,,
2051050,N,N,,
875372,N,N,,
2165934,N,N,,
1142813,N,N,,
981854,N,N,,
2225368,N,N,,
857724,N,N,,
1717690,N,N,,
920399,N,N,,
1746445,N,N,,
2046922,N,N,,
608826,N,N,,
2005442,N,N,,
1241803,N,N,,
873908,N,N,,
731918,N,N,,
1765295,N,N,,
212458,N,N,,
792615,N,N,,
1250237,N,N,,
748142,N,N,,
1114919,N,N,,
1192565,N,N,,
1243107,N,N,,
1809311,N,N,,
840906,N,N,,
283209,N,N,,
1735763,N,N,,
1905842,N,N,,
586590,N,N,,
1613250,N,N,,
1894342,N,N,,
837393,Y,N,,
837712,N,Y,837393,0:06:07
832912,N,N,,
799688,N,N,,
834867,N,N,,
1449121,N,N,,
2209922,N,N,,
1324037,N,N,,
858512,N,N,,
807417,N,N,,
1084139,N,N,,
608604,N,N,,
1585170,N,N,,
2169953,N,N,,
1842592,N,N,,
1969050,N,N,,
1795196,N,N,,
793792,N,N,,
1612633,N,N,,
1188557,N,N,,
2201603,N,N,,
766109,N,N,,
42269,N,N,,
1608167,N,N,,
2255618,N,N,,
1989307,N,N,,
1197788,N,N,,
1692999,N,N,,
1087157,N,N,,
428445,N,N,,
1419859,N,N,,
1996440,N,N,,
796168,N,N,,
1137843,N,N,,
657113,N,N,,
1304724,N,N,,
1926474,Y,N,,
1927077,N,Y,1926474,0:14:10
2140254,N,N,,
1999199,N,N,,
1063126,N,N,,
1586526,N,N,,
913134,N,N,,
1707252,N,N,,
1456920,N,N,,
950741,N,N,,
1929437,N,N,,
1138684,N,N,,
987145,N,N,,
2016909,N,N,,
1007728,N,N,,
2080516,N,N,,
895353,N,N,,
1498044,N,N,,
344253,N,N,,
2017333,N,N,,
2041697,N,N,,
1816570,N,N,,
818532,N,N,,
764213,N,N,,
623344,N,N,,
2270444,N,N,,
1213056,N,N,,
872556,N,N,,
1984987,N,N,,
1860683,N,N,,
912957,N,N,,
831045,Y,N,,
847483,N,Y,831045,6:11:20
737002,N,N,,
1336920,N,N,,
2218249,N,N,,
2251228,N,N,,
1119728,N,N,,
1101610,N,N,,
1163670,N,N,,
2036040,N,N,,
240874,N,N,,
988919,N,N,,
740131,N,N,,
798513,N,N,,
1967277,N,N,,
1483006,N,N,,
940470,N,N,,
2245254,N,N,,
1762569,N,N,,
952861,N,N,,
1219946,N,N,,
607953,N,N,,
1013876,N,N,,
1066120,Y,N,,
1066682,N,Y,1066120,0:15:41
1614714,N,N,,
1990806,N,N,,
1607514,N,N,,
861624,N,N,,
2179372,N,N,,
771673,N,N,,
1893345,N,N,,
732815,N,N,,
732193,N,N,,
1530393,N,N,,
887270,N,N,,
919421,N,N,,
1011450,N,N,,
2042398,N,N,,
1483533,N,N,,
1461391,N,N,,
493145,N,N,,
959448,N,N,,
1651455,N,N,,
953183,N,N,,
935489,N,N,,
795246,N,N,,
1996394,N,N,,
1047578,N,N,,
1038521,N,N,,
1617060,N,N,,
1016376,N,N,,
828050,N,N,,
1983139,N,N,,
1691893,N,N,,
1116320,N,N,,
2037746,N,N,,
967449,N,N,,
1112707,N,N,,
915908,N,N,,
41640,N,N,,
1153076,N,N,,
1108684,N,N,,
1105537,N,N,,
2032416,N,N,,
866979,N,N,,
1123997,N,N,,
2039640,N,N,,
1204892,N,N,,
2153873,N,N,,
928611,N,N,,
2237344,N,N,,
1512835,N,N,,
2065669,N,N,,
747404,N,N,,
921759,N,N,,
795733,N,N,,
980179,N,N,,
1118709,N,N,,
1495286,Y,N,,
1495671,N,Y,1495286,0:06:55
1094067,N,N,,
1497486,N,N,,
989408,N,N,,
2095609,N,N,,
1341287,N,N,,
807202,N,N,,
2171045,N,N,,
1457670,N,N,,
1066935,N,N,,
2097544,N,N,,
1118070,N,N,,
985236,N,N,,
1073739,N,N,,
1554118,N,N,,
204634,N,N,,
1735716,N,N,,
2163938,N,N,,
1497488,N,N,,
2116866,N,N,,
955818,N,N,,
111081,N,N,,
1977538,N,N,,
571431,N,N,,
2096984,Y,N,,
2097403,N,Y,2096984,0:06:43
1116936,N,N,,
1472820,N,N,,
1539674,N,N,,
1690461,N,N,,
1081354,N,N,,
952000,N,N,,
2202151,N,N,,
740057,N,N,,
1115913,N,N,,
802091,N,N,,
414375,N,N,,
1013772,N,N,,
2201042,N,N,,
1525336,N,N,,
997189,N,N,,
1643789,N,N,,
1653273,N,N,,
2231678,N,N,,
115257,N,N,,
271767,N,N,,
256591,N,N,,
1803619,N,N,,
1948006,N,N,,
2191397,N,N,,
1561749,N,N,,
1093205,N,N,,
733782,N,N,,
1835870,Y,N,,
1836815,N,Y,1835870,0:22:51
2110845,N,N,,
955280,N,N,,
1848544,N,N,,
109055,N,N,,
1248167,N,N,,
1770909,N,N,,
1533320,N,N,,
2236916,N,N,,
921692,N,N,,
1565631,N,N,,
100299,N,N,,
2168361,N,N,,
2027352,N,N,,
2047849,N,N,,
344141,N,N,,
233595,N,N,,
1036506,N,N,,
900584,N,N,,
2250754,N,N,,
1674289,N,N,,
274585,N,N,,
831600,N,N,,
697403,N,N,,
2199784,Y,N,,
2200527,N,Y,2199784,0:14:20
246248,N,N,,
898953,N,N,,
990269,N,N,,
2208143,N,N,,
1531337,N,N,,
1733563,N,N,,
2246121,N,N,,
1460682,N,N,,
1075319,N,N,,
1939630,N,N,,
2202522,N,N,,
2215274,N,N,,
1858968,N,N,,
1445617,N,N,,
1338925,N,N,,
2128440,N,N,,
1489909,Y,N,,
1490241,N,Y,1489909,0:05:41
1020273,N,N,,
1639910,N,N,,
1576481,N,N,,
1963271,N,N,,
638348,N,N,,
250879,N,N,,
2213018,N,N,,
1031561,N,N,,
1894838,N,N,,
2044269,N,N,,
2126041,N,N,,
788844,N,N,,
1488458,N,N,,
2187620,N,N,,
1922912,N,N,,
1816940,N,N,,
1621597,N,N,,
990744,N,N,,
412282,N,N,,
2189722,N,N,,
2136500,N,N,,
2208363,N,N,,
2100979,N,N,,
2008555,N,N,,
1239125,N,N,,
2000984,N,N,,
1343574,N,N,,
496208,N,N,,
1657194,N,N,,
1742027,N,N,,
2224853,N,N,,
1652976,N,N,,
1606391,N,N,,
2017326,N,N,,
765425,N,N,,
986578,N,N,,
2054960,N,N,,
2143333,N,N,,
1673978,N,N,,
807313,N,N,,
2168189,N,N,,
1894185,N,N,,
1917201,N,N,,
1812427,N,N,,
929985,N,N,,
2247631,N,N,,
1498128,N,N,,
2241298,N,N,,
2155178,N,N,,
2229328,N,N,,
1814882,Y,N,,
1815153,N,Y,1814882,0:05:41
1847094,N,N,,
2193035,N,N,,
2213624,N,N,,
2178145,N,N,,
2266311,N,N,,
2251612,N,N,,
2027779,N,N,,
1918673,N,N,,
2075069,N,N,,
1983319,N,N,,
2252344,N,N,,
1851065,N,N,,
2184864,N,N,,
2107695,N,N,,
2244291,N,N,,
1592434,N,N,,
1730282,N,N,,
2117722,N,N,,
1930923,Y,N,,
1931267,N,Y,1930923,0:06:35
1931734,N,Y,1930923,0:16:26
1915171,N,N,,
1996539,N,N,,
906630,N,N,,
926214,N,N,,
649565,N,N,,
2007419,N,N,,
1245643,N,N,,
2016346,N,N,,
2205931,N,N,,
2153720,N,N,,
2210082,N,N,,
2171295,N,N,,
2204781,N,N,,
2161144,Y,N,,
2161588,N,Y,2161144,0:10:07
2182465,N,N,,
2126274,N,N,,
2087002,N,N,,
2195041,N,N,,
816137,N,N,,
1861139,N,N,,
1263387,N,N,,
797861,N,N,,
2240685,N,N,,
1503590,N,N,,
1981909,N,N,,
1515664,N,N,,
2216288,N,N,,
1184806,N,N,,
1938974,N,N,,
1178415,N,N,,
1903846,N,N,,
1667652,N,N,,
1337147,N,N,,
1326277,N,N,,
1320190,N,N,,
1308825,N,N,,
1263729,N,N,,
1603135,N,N,,
1920901,N,N,,
2226810,N,N,,
1873820,N,N,,
1214140,N,N,,
1850184,N,N,,
2234603,N,N,,
1906184,N,N,,
1697418,N,N,,
1536216,N,N,,
1440485,N,N,,
2045216,N,N,,
1485970,N,N,,
1924726,N,N,,
1507253,N,N,,
2113135,N,N,,
1765995,N,N,,
1724842,N,N,,
1793809,N,N,,
2172457,N,N,,
1861088,N,N,,
1902609,N,N,,
2104489,N,N,,
1917251,N,N,,
2235858,N,N,,
2154234,N,N,,
2005022,N,N,,
2178825,N,N,,
2270379,N,N,,
2168986,N,N,,
906833,N,N,,
1934074,N,N,,
1137230,N,N,,
2188161,N,N,,
2128382,N,N,,
97823,N,N,,
190587,N,N,,
856491,Y,N,,
856550,N,Y,856491,0:00:58
1124813,N,N,,
1993220,N,N,,
1767373,N,N,,
791377,N,N,,
780380,N,N,,
1221734,Y,N,,
1221946,N,Y,1221734,0:04:34
1922171,N,N,,
511959,N,N,,
1757560,N,N,,
1600627,N,N,,
1497255,N,N,,
653408,N,N,,
1887474,Y,N,,
1888458,N,Y,1887474,0:18:55
1767239,N,N,,
624047,N,N,,
1973991,N,N,,
1041584,N,N,,
1617821,N,N,,
236805,N,N,,
640033,N,N,,
1203300,N,N,,
1498726,N,N,,
687497,N,N,,
1863522,N,N,,
377197,N,N,,
1320331,N,N,,
123064,N,N,,
763161,N,N,,
508966,N,N,,
824255,N,N,,
1788402,N,N,,
124638,N,N,,
1666543,N,N,,
235747,N,N,,
1182255,N,N,,
2132125,N,N,,
91870,N,N,,
94310,N,N,,
2062015,N,N,,
1730053,N,N,,
1779836,N,N,,
194146,N,N,,
784510,N,N,,
540788,N,N,,
951114,N,N,,
911783,N,N,,
1886435,N,N,,
235349,N,N,,
2249352,N,N,,
1988672,N,N,,
69200,N,N,,
1553816,N,N,,
1710926,N,N,,
1987024,N,N,,
113597,N,N,,
2209536,N,N,,
391348,N,N,,
2166180,N,N,,
653458,N,N,,
924590,N,N,,
2093915,N,N,,
1309218,N,N,,
1216402,N,N,,
2195447,N,N,,
1432652,N,N,,
1745955,N,N,,
2264839,N,N,,
774954,N,N,,
383257,N,N,,
873489,N,N,,
2110930,N,N,,
1800288,N,N,,
1536723,N,N,,
1959067,N,N,,
737129,N,N,,
1061624,N,N,,
65890,N,N,,
1817296,N,N,,
1216315,N,N,,
55416,N,N,,
281857,N,N,,
913161,N,N,,
1946381,N,N,,
1959154,N,N,,
2129079,N,N,,
427126,N,N,,
652850,N,N,,
1681351,N,N,,
1901786,N,N,,
1414920,N,N,,
286924,N,N,,
998400,N,N,,
2005677,N,N,,
766480,N,N,,
214205,N,N,,
237034,N,N,,
1454004,N,N,,
278183,N,N,,
663039,N,N,,
2215119,N,N,,
1932692,N,N,,
688838,N,N,,
2099054,N,N,,
2174654,N,N,,
694767,N,N,,
2063005,Y,N,,
2063133,N,Y,2063005,0:09:55
1852493,Y,N,,
1852544,N,Y,1852493,0:03:21
2227631,N,N,,
1564483,N,N,,
1771634,N,N,,
1118659,N,N,,
1475670,N,N,,
872445,N,N,,
2105862,N,N,,
583992,Y,N,,
584278,N,Y,583992,0:08:42
756612,N,N,,
2188676,N,N,,
1138219,N,N,,
2169496,N,N,,
658210,N,N,,
256323,N,N,,
1529399,N,N,,
1036020,N,N,,
1512976,N,N,,
207340,N,N,,
1863331,N,N,,
1734543,N,N,,
2011037,N,N,,
2027090,N,N,,
86741,N,N,,
764836,N,N,,
1230463,N,N,,
312338,N,N,,
110019,N,N,,
2119550,N,N,,
2102659,N,N,,
1562076,N,N,,
1782102,N,N,,
442227,N,N,,
2051258,N,N,,
313806,N,N,,
906078,N,N,,
683554,N,N,,
1639935,N,N,,
1816624,N,N,,
34238,N,N,,
1736352,N,N,,
361269,N,N,,
1840281,N,N,,
1639908,N,N,,
1052763,N,N,,
877003,N,N,,
1546077,N,N,,
940475,N,N,,
981275,N,N,,
1451007,N,N,,
95514,N,N,,
360989,N,N,,
2090587,N,N,,
1061208,N,N,,
1733364,N,N,,
2002005,N,N,,
68616,N,N,,
2072317,N,N,,
309429,N,N,,
1196204,N,N,,
1057055,N,N,,
1220384,N,N,,
1626199,N,N,,
1473464,N,N,,
1138325,N,N,,
1657627,N,N,,
1291687,N,N,,
1879933,N,N,,
